"221Addie_GranddadandPops" "221Addie_TheSlap" "AMAZINGmadness_Alike" "AMAZINGmadness_ItMayBeRage" "AmbiguousMorals_CapturedInaPrecariousSituation" "AmbiguousMorals_TwoYearsLater" "EventHorizon_InFineSpirits" "EventHorizon_NotQuiteaCountryHoliday" "Lizard501_TheCollegeDays" "Lizard501_TheForger" "okapi_Bees&OtherStories" "okapi_Cheers" "okapi_FromthePenofInkyQuill"
"lost" 0 0.0283969899190686 0.0476552145229266 0 0.0324543610547667 0.0150506076682846 0.00957551026421042 0.026366316017199 0 0.0193236714975845 0.0364657404368596 0.0105011131179905 0.0261626005624959
"arm" 0.0742075691720556 0.0709924747976714 0.035741410892195 0 0.0162271805273834 0.0150506076682846 0.0176778651031577 0.0155493658562968 0.00568020448736154 0.0386473429951691 0.0230949689433444 0.0245025972753112 0.00436043342708265
"était" 0 0 0 0.837805278720841 0 0 0 0 0 0 0 0 0
"perfect" 0.0106010813102937 0 0.0297845090768291 0 0.0243407707910751 0.0263385634194981 0.0213607536663156 0.0101408907758458 0 0 0.0182328702184298 0.0371039330168998 0.0218021671354133
"plan" 0.031803243930881 0.00709924747976714 0.0208491563537804 0.00547585149490746 0.00811359026369168 0.0075253038341423 0.0301996862178944 0.0385353849482139 0 0.0193236714975845 0.0121552468122865 0.0105011131179905 0.0152615169947893
"ses" 0 0 0 0.837805278720841 0 0 0 0 0 0 0 0 0
"waiting" 0.0424043252411746 0.0425954848786029 0.035741410892195 0 0.0162271805273834 0.0338638672536404 0.0176778651031577 0.017577544011466 0.0113604089747231 0.0193236714975845 0.0218794442621157 0.020302152028115 0.0152615169947893
"watch" 0.0106010813102937 0.00709924747976714 0.00893535272304874 0 0.0486815415821501 0.0263385634194981 0.0162047096778946 0.0304226723275373 0.0340812269241693 0.0579710144927536 0.0194483948996584 0.0259027456910433 0.00436043342708265
"hadn" 0.0106010813102937 0.0141984949595343 0.0446767636152437 0 0.0405679513184584 0.0263385634194981 0.0169412873905261 0.022986019091917 0.0397614314115308 0.0386473429951691 0.0206639195808871 0.0147015583651867 0.00436043342708265
"street" 0.0106010813102937 0.0141984949595343 0.0223383818076219 0 0.0162271805273834 0.0075253038341423 0.00368288856315786 0.00270423754022553 0 0.0386473429951691 0.0765780549174051 0.0259027456910433 0.0392439008437439
"taken" 0.0212021626205873 0.0212977424393014 0.035741410892195 0 0 0.00376265191707115 0.0184144428157893 0.03177479109765 0.0397614314115308 0.0193236714975845 0.0218794442621157 0.0112011873258565 0.0152615169947893
"understand" 0.031803243930881 0.0141984949595343 0.0595690181536583 0 0.0567951318458418 0.0150506076682846 0.0198875982410524 0.017577544011466 0.0227208179494462 0 0.0218794442621157 0.00490051945506224 0.0283428172760372
"boys" 0.190819463585286 0.0141984949595343 0 0 0 0.0188132595853558 0.00441946627578943 0.072338354201033 0.0170406134620846 0 0.00364657404368596 0.0042004452471962 0
"friends" 0.0636064878617619 0.0283969899190686 0.0387198617998779 0 0.0162271805273834 0.0075253038341423 0.0243070645168419 0.0196057221666351 0.0738426583357001 0.0193236714975845 0.00607762340614326 0.00490051945506224 0.0479647676979092
"wet" 0.0212021626205873 0 0.00446767636152437 0 0.00811359026369168 0.0150506076682846 0.00220973313789471 0.0162254252413532 0 0 0.00850867276860057 0.0693073465787373 0.0152615169947893
"bring" 0.0530054065514683 0.0425954848786029 0.00595690181536583 0 0.00811359026369168 0.0301012153365692 0.0250436422294734 0.0358311474079883 0.0113604089747231 0.0386473429951691 0.00972419744982922 0.0133014099494546 0.0152615169947893
"everyone" 0.0636064878617619 0.0212977424393014 0.0208491563537804 0 0.00811359026369168 0.00376265191707115 0.0316728416431576 0.0114930095459585 0.0965634762851463 0.0386473429951691 0.0133707714935152 0.0161017067809188 0.0239823838489546
"pushed" 0.0106010813102937 0.0212977424393014 0.0446767636152437 0 0.0324543610547667 0.075253038341423 0.00441946627578943 0.00540847508045107 0.0170406134620846 0 0.00486209872491461 0.0483051203427563 0.00218021671354133
"caught" 0.0212021626205873 0.00709924747976714 0.0253168327153048 0 0.0243407707910751 0.0188132595853558 0.0132583988273683 0.017577544011466 0.0284010224368077 0.0193236714975845 0.0267415429870304 0.0287030425225074 0.0152615169947893
"expression" 0 0 0.0253168327153048 0.00547585149490746 0.0324543610547667 0.0301012153365692 0.0117852434021051 0.0128451283160713 0.0795228628230616 0.0386473429951691 0.0401123144805455 0.021002226235981 0.0087208668541653
"inspector" 0 0.00709924747976714 0.00893535272304874 0 0 0 0 0 0 0 0.0291725923494877 0.0728077176180675 0.0283428172760372
"walked" 0.11661189441323 0.0922902172369729 0.0372306363460364 0 0.0324543610547667 0.048914474921925 0.0132583988273683 0.017577544011466 0.0397614314115308 0.0386473429951691 0.0145862961747438 0.00980103891012447 0.00654065014062398
"avait" 0 0 0 0.804950169751396 0 0 0 0 0 0 0 0 0
"dog" 0.0212021626205873 0 0 0 0 0 0.00441946627578943 0.054760810189567 0 0 0.0230949689433444 0.00980103891012447 0.0545054178385332
"indeed" 0 0 0.0104245781768902 0 0.0162271805273834 0.0075253038341423 0.00589262170105257 0.00676059385056383 0.00568020448736154 0 0.0644228081051186 0.0259027456910433 0.0588658512656158
"others" 0.0106010813102937 0.00709924747976714 0.035741410892195 0 0.00811359026369168 0.0263385634194981 0.0279899530799997 0.0209578409367479 0.0454416358988924 0.309178743961353 0.00850867276860057 0.0021002226235981 0.0218021671354133
"plus" 0 0 0 0.755667506297229 0 0 0 0 0.00568020448736154 0.0193236714975845 0.00121552468122865 0.0042004452471962 0
"warm" 0.031803243930881 0 0.0178707054460975 0 0.0730223123732252 0.0301012153365692 0.0162047096778946 0.0101408907758458 0 0 0.0291725923494877 0.0357037846011677 0.00654065014062398
"yours" 0 0 0 0 0.00811359026369168 0.0075253038341423 0.0139949765399999 0.00946483139078937 0.0113604089747231 0 0.0352502157556309 0.04060430405623 0.0479647676979092
"enjoy" 0 0 0.00446767636152437 0 0.00811359026369168 0.0150506076682846 0.0471409736084206 0.0250141972470862 0.0113604089747231 0 0.0145862961747438 0.0147015583651867 0.00436043342708265
"parents" 0.0212021626205873 0.0354962373988357 0.0193599308999389 0.0657102179388895 0 0.225759115024269 0.0132583988273683 0.0196057221666351 0.0227208179494462 0 0 0.0021002226235981 0
"watched" 0.0530054065514683 0.0212977424393014 0.0506336654306095 0 0.0324543610547667 0.0225759115024269 0.00883893255157885 0.00540847508045107 0.0454416358988924 0.0966183574879227 0.0182328702184298 0.0294031167303734 0.0087208668541653
"call" 0.0530054065514683 0.0283969899190686 0.0223383818076219 0 0.0243407707910751 0.0677277345072807 0.0162047096778946 0.00743665323562022 0.00568020448736154 0 0.0194483948996584 0.0266028198989093 0.0261626005624959
"free" 0.0212021626205873 0.00709924747976714 0.0297845090768291 0 0.0162271805273834 0.0112879557512135 0.041248351907368 0.0155493658562968 0 0.0193236714975845 0.00972419744982922 0.0154016325730527 0.0152615169947893
"mum" 0.0424043252411746 0.0212977424393014 0 0 0 0.00376265191707115 0.0213607536663156 0.0703101760458639 0 0 0.0024310493624573 0.000700074207866034 0.00218021671354133
"silence" 0.0424043252411746 0.0283969899190686 0.035741410892195 0.125944584382872 0.0649087221095335 0.0451518230048538 0.00368288856315786 0.00676059385056383 0.0681624538483385 0 0.0230949689433444 0.0105011131179905 0.0196219504218719
"boss" 0.0106010813102937 0.0567939798381372 0.0134030290845731 0 0 0 0.00368288856315786 0 0 0.193236714975845 0 0.0777082370731298 0
"seem" 0.0106010813102937 0.0141984949595343 0.0312737345306706 0 0.00811359026369168 0.00376265191707115 0.0272533753673681 0.0256902566321426 0.0170406134620846 0.0386473429951691 0.0133707714935152 0.00980103891012447 0.0283428172760372
"times" 0.0106010813102937 0.0354962373988357 0.0282952836229877 0 0.0243407707910751 0.0301012153365692 0.0294631085052628 0.022986019091917 0.00568020448736154 0 0.0121552468122865 0.0119012615337226 0.013081300281248
"called" 0.0424043252411746 0.0425954848786029 0.0134030290845731 0 0 0.0150506076682846 0.00883893255157885 0.0114930095459585 0.0170406134620846 0.0386473429951691 0.031603641711945 0.0259027456910433 0.0501449844114505
"des" 0 0 0 0.783046763771767 0 0 0 0 0 0 0 0 0
"lovely" 0 0 0.00297845090768291 0 0.0162271805273834 0.0150506076682846 0.0243070645168419 0.0101408907758458 0 0 0.0303881170307163 0.0336035619775696 0.0305230339895786
"proper" 0 0 0 0 0.00811359026369168 0.00376265191707115 0.0346191524936838 0.040563563103383 0.0113604089747231 0 0.0109397221310579 0.0133014099494546 0.0087208668541653
"truth" 0.0212021626205873 0.00709924747976714 0.0104245781768902 0 0.0405679513184584 0.0338638672536404 0.0265167976547366 0.0209578409367479 0 0.0193236714975845 0.0267415429870304 0.0112011873258565 0.0283428172760372
"evening" 0 0 0.0238276072614633 0 0 0.00376265191707115 0.025780219942105 0.00743665323562022 0.00568020448736154 0 0.0376812651180882 0.0147015583651867 0.0566856345520745
"leaned" 0.0212021626205873 0.0212977424393014 0.0148922545384146 0 0.0243407707910751 0.0075253038341423 0.00589262170105257 0.00270423754022553 0.0511218403862539 0 0.00729314808737191 0.0637067529158091 0.0087208668541653
"answer" 0 0.0283969899190686 0.035741410892195 0 0.0243407707910751 0.0112879557512135 0.0191510205284208 0.0223099597068607 0.062482249360977 0.0386473429951691 0.0133707714935152 0.0112011873258565 0.0174417337083306
"phone" 0.0742075691720556 0.0141984949595343 0.068504370876707 0 0.0567951318458418 0.0714903864243519 0.0169412873905261 0.00878877200573298 0 0 0 0.0168017809887848 0
"sally" 0 0.0283969899190686 0 0 0 0 0 0 0 0 0 0.0959101664776466 0
"seems" 0.0212021626205873 0 0.00297845090768291 0 0 0 0.0383020410568417 0.0290705535574245 0.0340812269241693 0.0193236714975845 0.00972419744982922 0.0126013357415886 0.0196219504218719
"situation" 0 0.00709924747976714 0.0238276072614633 0.0219034059796298 0.0405679513184584 0.0075253038341423 0.0397751964821048 0.0304226723275373 0.0113604089747231 0 0.00607762340614326 0.00280029683146414 0.00654065014062398
"strange" 0 0 0.0804181745074387 0 0.0567951318458418 0.0376265191707115 0.0147315542526314 0.0128451283160713 0.00568020448736154 0.0386473429951691 0.0109397221310579 0.00770081628652637 0.0174417337083306
"single" 0.031803243930881 0.0212977424393014 0.00446767636152437 0 0.0405679513184584 0.0263385634194981 0.0279899530799997 0.0243381378620298 0.00568020448736154 0 0.0255260183058017 0.00980103891012447 0.0196219504218719
"conversation" 0.0212021626205873 0.0283969899190686 0.0104245781768902 0.0273792574745373 0.0162271805273834 0.0338638672536404 0.0434580850452627 0.0196057221666351 0.0397614314115308 0 0.00850867276860057 0.00280029683146414 0.0087208668541653
"decided" 0.0530054065514683 0.0283969899190686 0.00893535272304874 0 0 0.0188132595853558 0.0250436422294734 0.0256902566321426 0.0340812269241693 0 0.0206639195808871 0.0126013357415886 0.013081300281248
"pour" 0 0 0 0.657102179388895 0 0 0.00662919941368414 0 0.00568020448736154 0.0193236714975845 0.0024310493624573 0.0042004452471962 0
"stopped" 0.0106010813102937 0.0354962373988357 0.0342521854383535 0 0.0324543610547667 0.0150506076682846 0.0110486656894736 0.0223099597068607 0.00568020448736154 0 0.0170173455372011 0.021702300443847 0.0174417337083306
"beyond" 0 0 0.0551013417921339 0 0.0405679513184584 0.0075253038341423 0.025780219942105 0.0148733064712404 0 0 0.0206639195808871 0.00910096470225844 0.0152615169947893
"brain" 0 0.0354962373988357 0.00744612726920729 0 0.0324543610547667 0.0112879557512135 0.0316728416431576 0.0432678006436085 0 0 0.00121552468122865 0.0084008904943924 0.00218021671354133
"returned" 0.0106010813102937 0.00709924747976714 0.0178707054460975 0 0 0.0188132595853558 0.00957551026421042 0.0141972470861841 0.0227208179494462 0 0.0352502157556309 0.0259027456910433 0.0327032507031199
"big" 0.031803243930881 0.0425954848786029 0.052122890884451 0 0.0405679513184584 0.00376265191707115 0.015468131965263 0.0209578409367479 0 0.0579710144927536 0 0.0182019294045169 0.013081300281248
"cried" 0 0 0.0148922545384146 0 0 0.0075253038341423 0 0.000676059385056383 0.00568020448736154 0 0.0474054625679174 0.0364038588090338 0.0697669348333224
"pocket" 0.0106010813102937 0.00709924747976714 0.0282952836229877 0 0 0.0150506076682846 0.015468131965263 0.0196057221666351 0 0 0.0255260183058017 0.0238025230674451 0.0152615169947893
"pressed" 0 0.00709924747976714 0.0387198617998779 0 0.0892494929006085 0.0602024306731384 0.00662919941368414 0.00473241569539468 0 0 0.0133707714935152 0.0350037103933017 0.013081300281248
"soft" 0.031803243930881 0 0.0104245781768902 0 0.0162271805273834 0.0451518230048538 0.00736577712631571 0.017577544011466 0 0 0.027957067668259 0.0350037103933017 0.0087208668541653
"white" 0 0 0.0253168327153048 0 0.0243407707910751 0.0413891710877827 0.00441946627578943 0.00270423754022553 0.0908832717977847 0.0386473429951691 0.0218794442621157 0.0343036361854357 0.0239823838489546
"alicia" 0 0 0 0 0 0 0.0994379912052621 0 0 0 0 0.000700074207866034 0
"elle" 0 0 0 0.744715803307414 0 0 0 0 0 0 0 0 0
"harold" 0 0 0 0 0 0 0 0 0.77250781028117 0 0 0 0
"top" 0.0106010813102937 0.0425954848786029 0.016381479992256 0 0 0.00376265191707115 0.0132583988273683 0.0202817815516915 0.0170406134620846 0 0.00729314808737191 0.0343036361854357 0.0239823838489546
"change" 0.0212021626205873 0.0212977424393014 0.0134030290845731 0.00547585149490746 0.00811359026369168 0.0150506076682846 0.025780219942105 0.0223099597068607 0 0 0.0267415429870304 0.0126013357415886 0.0152615169947893
"form" 0.0106010813102937 0 0.016381479992256 0 0.0243407707910751 0.0188132595853558 0.0265167976547366 0.0196057221666351 0.0113604089747231 0 0.027957067668259 0.0105011131179905 0.0196219504218719
"four" 0.031803243930881 0.0141984949595343 0.00744612726920729 0 0.0243407707910751 0.0225759115024269 0.0117852434021051 0.0101408907758458 0.0568020448736154 0.0386473429951691 0.0182328702184298 0.0252026714831772 0.0457845509843678
"information" 0.0106010813102937 0.0212977424393014 0.0238276072614633 0 0.00811359026369168 0.0150506076682846 0.0390386187694733 0.0277184347873117 0.0284010224368077 0 0.0024310493624573 0.00350037103933017 0.00654065014062398
"quiet" 0.0530054065514683 0.0141984949595343 0.00595690181536583 0 0.0324543610547667 0.0075253038341423 0.0125218211147367 0.0338029692528192 0.0340812269241693 0.0579710144927536 0.0182328702184298 0.0126013357415886 0.0152615169947893
"sleep" 0.0106010813102937 0.0780917222774386 0.0282952836229877 0 0.00811359026369168 0.0413891710877827 0.0265167976547366 0.00946483139078937 0 0.0193236714975845 0.0182328702184298 0.0147015583651867 0.00654065014062398
"surprise" 0 0 0.0268060581691462 0.0383309604643522 0.0243407707910751 0.048914474921925 0.020624175953684 0.0114930095459585 0 0 0.0182328702184298 0.021002226235981 0.00436043342708265
"touch" 0.0212021626205873 0.0141984949595343 0.0238276072614633 0 0.0730223123732252 0.0188132595853558 0.0176778651031577 0.0141972470861841 0 0 0.0145862961747438 0.0287030425225074 0.00218021671354133
"whispered" 0.0636064878617619 0.0922902172369729 0 0 0.0811359026369168 0.0263385634194981 0.000736577712631571 0.00270423754022553 0.0284010224368077 0.0386473429951691 0.0206639195808871 0.04060430405623 0.0218021671354133
"ah" 0.0212021626205873 0 0.00744612726920729 0 0 0 0.0191510205284208 0.0243381378620298 0.0170406134620846 0 0.0291725923494877 0.0133014099494546 0.0370636841302025
"hold" 0.0212021626205873 0.0141984949595343 0.0342521854383535 0 0.0973630831643002 0.0301012153365692 0.0176778651031577 0.0135211877011277 0.0227208179494462 0.0193236714975845 0.0158018208559725 0.0133014099494546 0.0087208668541653
"light" 0.0106010813102937 0.00709924747976714 0.0223383818076219 0 0.00811359026369168 0.00376265191707115 0.0110486656894736 0.0101408907758458 0.0454416358988924 0.0386473429951691 0.0328191663931736 0.021002226235981 0.0348834674166612
"chance" 0.0106010813102937 0.0283969899190686 0.00446767636152437 0.0766619209287044 0.0162271805273834 0.0263385634194981 0.0272533753673681 0.0236620784769734 0.0284010224368077 0 0.00850867276860057 0.0063006678707943 0.0152615169947893
"grinned" 0.0742075691720556 0 0.00148922545384146 0 0 0.0112879557512135 0.0198875982410524 0.00878877200573298 0.0170406134620846 0 0.0133707714935152 0.0455048235112922 0.00218021671354133
"real" 0 0.00709924747976714 0.0372306363460364 0 0.0486815415821501 0.0112879557512135 0.0213607536663156 0.0223099597068607 0 0 0.00850867276860057 0.0168017809887848 0.00654065014062398
"tomorrow" 0.0106010813102937 0 0.00148922545384146 0 0.00811359026369168 0 0.0279899530799997 0.0216339003218043 0.0113604089747231 0 0.0121552468122865 0.0259027456910433 0.0196219504218719
"visit" 0.031803243930881 0.0922902172369729 0.00148922545384146 0 0 0.0301012153365692 0.0176778651031577 0.0324508504827064 0 0 0.0182328702184298 0.00490051945506224 0.0261626005624959
"coming" 0.0212021626205873 0.0354962373988357 0.0327629599845121 0 0.0162271805273834 0.0225759115024269 0.0147315542526314 0.0148733064712404 0.0113604089747231 0.0193236714975845 0.0121552468122865 0.0238025230674451 0.0087208668541653
"story" 0 0 0.0238276072614633 0 0.0243407707910751 0.0112879557512135 0.010312087976842 0.0209578409367479 0.00568020448736154 0 0.0255260183058017 0.00560059366292827 0.0697669348333224
